09:00:00,16160.0,16236.21,62.67,52.38,188.0,82.0,305.32,188.0,82.0,305.32,10,79
09:00:02,16150.0,16236.18,62.69,47.83,540.0,78.0,-218.15,540.0,78.0,-218.15,12,119
09:00:03,16150.0,16236.16,62.7,47.83,226.0,42.0,-16.81,226.0,42.0,-16.81,11,99
09:00:03,16150.0,16236.13,62.72,47.83,72.0,-14.0,93.06,72.0,-14.0,93.06,1,75
09:00:04,16150.0,16236.11,62.73,47.83,16.0,0.0,100.0,16.0,0.0,100.0,59,67
09:00:04,16150.0,16236.09,62.75,47.83,154.0,-22.0,98.7,154.0,-22.0,98.7,32,12
09:00:05,16150.0,16236.06,62.76,47.83,36.0,-8.0,88.89,36.0,-8.0,88.89,32,13
09:00:05,16150.0,16236.04,62.78,47.83,0.0,0.0,0.0,0.0,0.0,0.0,32,13
09:00:06,16160.0,16236.02,62.79,52.38,66.0,30.0,112.12,66.0,30.0,112.12,6,22
09:00:06,16165.0,16236.0,62.8,55.0,50.0,24.0,52.0,50.0,24.0,52.0,2,19
09:00:06,16165.0,16235.98,62.81,55.0,0.0,0.0,0.0,0.0,0.0,0.0,2,19
09:00:07,16160.0,16235.96,62.82,52.38,28.0,4.0,0.0,28.0,4.0,0.0,1,19
09:00:07,16160.0,16235.93,62.84,52.38,44.0,16.0,-13.64,44.0,16.0,-13.64,58,3
09:00:08,16165.0,16235.92,62.85,55.0,20.0,6.0,150.0,20.0,6.0,150.0,18,14
09:00:08,16170.0,16235.9,62.86,57.89,40.0,0.0,80.0,40.0,0.0,80.0,4,51
09:00:08,16170.0,16235.88,62.87,57.89,0.0,0.0,0.0,0.0,0.0,0.0,4,51
09:00:09,16165.0,16235.86,62.88,55.0,94.0,16.0,-12.77,94.0,16.0,-12.77,35,6
09:00:10,16160.0,16235.84,62.89,52.38,30.0,6.0,113.33,30.0,6.0,113.33,4,32
09:00:10,16160.0,16235.82,62.9,52.38,48.0,4.0,-4.17,48.0,4.0,-4.17,32,4
09:00:11,16155.0,16235.79,62.92,50.0,14.0,-6.0,71.43,14.0,-6.0,71.43,31,6
09:00:11,16160.0,16235.77,62.93,52.38,16.0,-6.0,50.0,16.0,-6.0,50.0,36,26
09:00:11,16160.0,16235.75,62.94,52.38,0.0,0.0,0.0,0.0,0.0,0.0,36,26
09:00:12,16160.0,16235.73,62.95,52.38,38.0,0.0,84.21,38.0,0.0,84.21,39,23
09:00:12,16155.0,16235.71,62.97,50.0,42.0,0.0,42.86,42.0,0.0,42.86,29,20
09:00:12,16155.0,16235.69,62.98,50.0,0.0,0.0,0.0,0.0,0.0,0.0,29,20
09:00:13,16155.0,16235.66,62.99,50.0,36.0,-18.0,44.44,36.0,-18.0,44.44,19,18
09:00:13,16160.0,16235.64,63.01,52.38,30.0,2.0,60.0,30.0,2.0,60.0,17,11
09:00:14,16155.0,16235.62,63.02,50.0,38.0,8.0,63.16,38.0,8.0,63.16,16,2
09:00:14,16160.0,16235.6,63.03,52.38,8.0,2.0,100.0,8.0,2.0,100.0,22,39
09:00:15,16160.0,16235.58,63.04,52.38,0.0,0.0,0.0,0.0,0.0,0.0,27,39
09:00:15,16160.0,16235.56,63.05,52.38,30.0,0.0,0.0,30.0,0.0,0.0,13,38
09:00:16,16160.0,16235.54,63.07,52.38,86.0,64.0,-23.26,86.0,64.0,-23.26,8,39
09:00:16,16160.0,16235.52,63.08,52.38,20.0,20.0,0.0,20.0,20.0,0.0,9,11
09:00:17,16160.0,16235.49,63.09,52.38,16.0,4.0,100.0,16.0,4.0,100.0,6,10
09:00:17,16155.0,16235.47,63.1,50.0,8.0,0.0,50.0,8.0,0.0,50.0,11,20
09:00:18,16160.0,16235.45,63.11,52.38,14.0,0.0,71.43,14.0,0.0,71.43,14,15
09:00:18,16160.0,16235.43,63.13,52.38,22.0,-4.0,100.0,22.0,-4.0,100.0,16,6
09:00:19,16160.0,16235.41,63.14,52.38,62.0,-30.0,103.23,62.0,-30.0,103.23,35,38
09:00:19,16160.0,16235.39,63.15,52.38,44.0,12.0,47.73,44.0,12.0,47.73,35,35
09:00:20,16160.0,16235.37,63.16,52.38,8.0,2.0,50.0,8.0,2.0,50.0,34,3
09:00:20,16155.0,16235.35,63.18,50.0,12.0,0.0,100.0,12.0,0.0,100.0,33,32
09:00:21,16165.0,16235.33,63.19,55.0,6.0,0.0,83.33,6.0,0.0,83.33,33,30
09:00:21,16165.0,16235.31,63.2,55.0,86.0,36.0,102.33,86.0,36.0,102.33,10,51
09:00:22,16165.0,16235.29,63.21,55.0,4.0,0.0,50.0,4.0,0.0,50.0,24,51
09:00:22,16160.0,16235.27,63.22,52.38,16.0,-2.0,0.0,16.0,-2.0,0.0,24,1
09:00:23,16165.0,16235.25,63.23,55.0,6.0,0.0,66.67,6.0,0.0,66.67,59,52
09:00:23,16165.0,16235.23,63.24,55.0,2.0,2.0,0.0,2.0,2.0,0.0,61,50
09:00:24,16170.0,16235.21,63.25,57.89,106.0,62.0,86.79,106.0,62.0,86.79,56,4
09:00:24,16170.0,16235.19,63.26,57.89,10.0,-6.0,100.0,10.0,-6.0,100.0,80,35
09:00:25,16175.0,16235.17,63.27,60.0,14.0,-4.0,28.57,14.0,-4.0,28.57,82,30
09:00:25,16175.0,16235.16,63.28,60.0,58.0,6.0,100.0,58.0,6.0,100.0,82,1
09:00:26,16175.0,16235.14,63.29,60.0,52.0,-24.0,100.0,52.0,-24.0,100.0,21,66
09:00:26,16180.0,16235.12,63.3,61.9,2.0,2.0,100.0,2.0,2.0,100.0,31,77
09:00:27,16180.0,16235.11,63.3,72.22,14.0,-6.0,100.0,14.0,-6.0,100.0,29,70
09:00:27,16180.0,16235.09,63.31,72.22,32.0,6.0,12.5,32.0,6.0,12.5,20,71
09:00:28,16180.0,16235.08,63.32,72.22,24.0,4.0,41.67,24.0,4.0,41.67,14,69
09:00:28,16175.0,16235.06,63.33,68.42,42.0,-8.0,28.57,42.0,-8.0,28.57,33,6
09:00:29,16180.0,16235.05,63.33,72.22,16.0,4.0,125.0,16.0,4.0,125.0,33,64
09:00:29,16175.0,16235.03,63.34,68.42,4.0,0.0,75.0,4.0,0.0,75.0,33,65
09:00:30,16170.0,16235.01,63.35,65.0,8.0,-6.0,12.5,8.0,-6.0,12.5,31,8
09:00:30,16165.0,16234.99,63.36,61.9,66.0,-28.0,0.0,66.0,-28.0,0.0,71,69
09:00:31,16170.0,16234.97,63.37,65.0,6.0,0.0,66.67,6.0,0.0,66.67,70,68
09:00:31,16165.0,16234.96,63.38,61.9,24.0,10.0,50.0,24.0,10.0,50.0,64,62
09:00:32,16170.0,16234.94,63.39,65.0,4.0,0.0,100.0,4.0,0.0,100.0,64,60
09:00:32,16170.0,16234.92,63.4,65.0,4.0,0.0,50.0,4.0,0.0,50.0,58,62
09:00:33,16170.0,16234.9,63.41,65.0,18.0,4.0,77.78,18.0,4.0,77.78,53,55
09:00:33,16170.0,16234.88,63.42,65.0,10.0,0.0,100.0,10.0,0.0,100.0,53,53
09:00:34,16170.0,16234.87,63.43,65.0,4.0,0.0,100.0,4.0,0.0,100.0,53,55
09:00:34,16170.0,16234.85,63.44,65.0,0.0,0.0,0.0,0.0,0.0,0.0,53,55
09:00:35,16165.0,16234.83,63.45,61.9,56.0,0.0,17.86,56.0,0.0,17.86,30,50
09:00:35,16165.0,16234.81,63.46,61.9,70.0,16.0,-2.86,70.0,16.0,-2.86,25,11
09:00:36,16165.0,16234.79,63.47,61.9,28.0,-18.0,28.57,28.0,-18.0,28.57,15,2
09:00:36,16165.0,16234.77,63.48,61.9,4.0,2.0,100.0,4.0,2.0,100.0,26,4
09:00:37,16165.0,16234.75,63.49,61.9,6.0,0.0,66.67,6.0,0.0,66.67,26,4
09:00:37,16165.0,16234.73,63.51,61.9,14.0,-6.0,100.0,14.0,-6.0,100.0,1,67
09:00:38,16165.0,16234.71,63.52,61.9,24.0,12.0,0.0,24.0,12.0,0.0,25,29
09:00:38,16160.0,16234.69,63.53,59.09,22.0,8.0,63.64,22.0,8.0,63.64,17,23
09:00:39,16160.0,16234.67,63.54,59.09,10.0,0.0,80.0,10.0,0.0,80.0,27,24
09:00:39,16160.0,16234.65,63.55,59.09,0.0,0.0,0.0,0.0,0.0,0.0,28,24
09:00:40,16165.0,16234.63,63.56,61.9,16.0,2.0,87.5,16.0,2.0,87.5,31,14
09:00:41,16165.0,16234.61,63.57,61.9,30.0,12.0,100.0,30.0,12.0,100.0,23,69
09:00:41,16165.0,16234.59,63.58,61.9,0.0,0.0,0.0,0.0,0.0,0.0,23,69
09:00:41,16165.0,16234.57,63.59,61.9,20.0,8.0,0.0,20.0,8.0,0.0,49,69
09:00:42,16165.0,16234.55,63.6,61.9,22.0,22.0,0.0,22.0,22.0,0.0,59,76
09:00:42,16165.0,16234.53,63.61,61.9,12.0,0.0,0.0,12.0,0.0,0.0,54,73
09:00:43,16165.0,16234.51,63.62,61.9,2.0,0.0,0.0,2.0,0.0,0.0,54,73
09:00:43,16170.0,16234.5,63.63,65.0,10.0,2.0,40.0,10.0,2.0,40.0,51,71
09:00:44,16170.0,16234.48,63.64,65.0,0.0,0.0,0.0,0.0,0.0,0.0,52,72
09:00:44,16165.0,16234.46,63.65,61.9,4.0,0.0,0.0,4.0,0.0,0.0,51,73
09:00:45,16170.0,16234.44,63.66,65.0,46.0,38.0,13.04,46.0,38.0,13.04,32,70
09:00:45,16165.0,16234.42,63.67,61.9,2.0,0.0,0.0,2.0,0.0,0.0,32,70
09:00:46,16170.0,16234.4,63.67,65.0,10.0,0.0,60.0,10.0,0.0,60.0,35,69
09:00:46,16165.0,16234.38,63.68,61.9,2.0,0.0,0.0,2.0,0.0,0.0,34,69
09:00:47,16165.0,16234.37,63.69,61.9,0.0,0.0,0.0,0.0,0.0,0.0,34,69
09:00:47,16165.0,16234.35,63.7,61.9,0.0,0.0,0.0,0.0,0.0,0.0,34,75
09:00:48,16170.0,16234.33,63.71,65.0,2.0,0.0,100.0,2.0,0.0,100.0,35,74
09:00:48,16165.0,16234.31,63.72,61.9,72.0,-42.0,0.0,72.0,-42.0,0.0,80,94
09:00:49,16165.0,16234.29,63.73,61.9,18.0,-4.0,77.78,18.0,-4.0,77.78,69,89
09:00:49,16160.0,16234.27,63.74,59.09,32.0,28.0,6.25,32.0,28.0,6.25,55,90
09:00:50,16160.0,16234.25,63.75,59.09,28.0,4.0,7.14,28.0,4.0,7.14,42,97
09:00:50,16160.0,16234.23,63.76,59.09,120.0,96.0,-26.67,120.0,96.0,-26.67,23,6
09:00:51,16155.0,16234.21,63.77,56.52,16.0,12.0,50.0,16.0,12.0,50.0,20,12
09:00:51,16160.0,16234.19,63.78,59.09,36.0,0.0,61.11,36.0,0.0,61.11,14,10
09:00:52,16160.0,16234.16,63.79,59.09,12.0,-10.0,16.67,12.0,-10.0,16.67,10,26
09:00:52,16160.0,16234.14,63.8,59.09,10.0,4.0,100.0,10.0,4.0,100.0,14,35
09:00:53,16155.0,16234.12,63.81,56.52,16.0,0.0,75.0,16.0,0.0,75.0,12,32
09:00:53,16155.0,16234.1,63.82,56.52,6.0,6.0,33.33,6.0,6.0,33.33,10,33
09:00:54,16155.0,16234.08,63.84,56.52,18.0,-6.0,0.0,18.0,-6.0,0.0,61,162
09:00:54,16155.0,16234.06,63.85,56.52,14.0,-2.0,42.86,14.0,-2.0,42.86,54,166
09:00:55,16155.0,16234.03,63.86,56.52,38.0,28.0,21.05,38.0,28.0,21.05,39,162
09:00:55,16155.0,16234.01,63.87,56.52,2.0,0.0,100.0,2.0,0.0,100.0,39,167
