09:00:00,15940.0,16002.86,41.07,0.0,134.0,-42.0,325.37,134.0,-42.0,325.37,87,13
09:00:03,15945.0,16002.84,41.07,0.0,506.0,80.0,64.82,506.0,80.0,64.82,2,5
09:00:03,15960.0,16002.83,41.07,0.0,62.0,22.0,25.81,62.0,22.0,25.81,1,9
09:00:04,15965.0,16002.82,41.07,5.26,106.0,22.0,18.87,106.0,22.0,18.87,10,9
09:00:04,15965.0,16002.81,41.07,5.26,44.0,32.0,72.73,44.0,32.0,72.73,28,8
09:00:05,15970.0,16002.8,41.07,10.0,10.0,4.0,60.0,10.0,4.0,60.0,34,2
09:00:05,15965.0,16002.79,41.08,5.26,74.0,8.0,108.11,74.0,8.0,108.11,1,8
09:00:05,15965.0,16002.78,41.08,5.26,0.0,0.0,0.0,0.0,0.0,0.0,1,8
09:00:06,15975.0,16002.77,41.08,14.29,10.0,0.0,40.0,10.0,0.0,40.0,29,1
09:00:06,15980.0,16002.77,41.08,18.18,32.0,-2.0,162.5,32.0,-2.0,162.5,7,13
09:00:07,15985.0,16002.76,41.08,21.74,8.0,-4.0,87.5,8.0,-4.0,87.5,4,24
09:00:07,15985.0,16002.76,41.08,21.74,26.0,6.0,61.54,26.0,6.0,61.54,2,10
09:00:07,15985.0,16002.75,41.08,21.74,0.0,0.0,0.0,0.0,0.0,0.0,2,10
09:00:08,15990.0,16002.75,41.08,25.0,34.0,4.0,-23.53,34.0,4.0,-23.53,1,12
09:00:08,15980.0,16002.74,41.08,24.0,36.0,24.0,-16.67,36.0,24.0,-16.67,1,2
09:00:09,15980.0,16002.74,41.08,24.0,14.0,2.0,28.57,14.0,2.0,28.57,2,7
09:00:09,15980.0,16002.73,41.08,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7
09:00:09,15985.0,16002.73,41.08,25.0,26.0,0.0,92.31,26.0,0.0,92.31,1,23
09:00:10,15975.0,16002.72,41.08,23.08,18.0,-6.0,55.56,18.0,-6.0,55.56,2,17
09:00:10,15975.0,16002.71,41.08,23.08,18.0,-2.0,5.56,18.0,-2.0,5.56,46,3
09:00:11,15980.0,16002.7,41.08,24.0,16.0,4.0,93.75,16.0,4.0,93.75,17,10
09:00:11,15980.0,16002.7,41.08,24.0,68.0,-14.0,11.76,68.0,-14.0,11.76,6,4
