09:00:02,15240.0,15184.96,29.08,91.67,1006.0,250.0,965.81,1006.0,250.0,965.81,14,9
09:00:05,15265.0,15184.99,29.09,94.12,614.0,130.0,358.63,614.0,130.0,358.63,6,9
09:00:06,15260.0,15185.01,29.1,93.75,212.0,102.0,-31.13,212.0,102.0,-31.13,77,12
09:00:07,15255.0,15185.03,29.1,93.33,76.0,-8.0,68.42,76.0,-8.0,68.42,64,22
09:00:08,15255.0,15185.05,29.11,93.33,14.0,-8.0,85.71,14.0,-8.0,85.71,67,19
09:00:09,15260.0,15185.07,29.12,93.75,92.0,-20.0,84.78,92.0,-20.0,84.78,6,11
09:00:10,15270.0,15185.09,29.14,94.44,156.0,106.0,41.03,156.0,106.0,41.03,31,7
09:00:11,15270.0,15185.11,29.15,94.44,50.0,8.0,128.0,50.0,8.0,128.0,6,32
09:00:11,15275.0,15185.14,29.16,94.74,16.0,6.0,37.5,16.0,6.0,37.5,21,4
09:00:12,15275.0,15185.16,29.18,94.74,118.0,-12.0,86.44,118.0,-12.0,86.44,18,1
09:00:13,15275.0,15185.19,29.2,94.74,92.0,-2.0,65.22,92.0,-2.0,65.22,35,2
09:00:14,15275.0,15185.21,29.21,94.74,116.0,-60.0,234.48,116.0,-60.0,234.48,58,7
09:00:15,15280.0,15185.24,29.23,95.0,32.0,8.0,106.25,32.0,8.0,106.25,102,56
09:00:16,15295.0,15185.27,29.25,95.65,374.0,124.0,129.41,374.0,124.0,129.41,51,29
09:00:16,15295.0,15185.3,29.28,95.65,102.0,46.0,45.1,102.0,46.0,45.1,49,9
09:00:17,15295.0,15185.33,29.3,95.65,130.0,6.0,46.15,130.0,6.0,46.15,10,1
09:00:18,15290.0,15185.36,29.33,95.45,72.0,46.0,83.33,72.0,46.0,83.33,6,6
09:00:19,15290.0,15185.39,29.35,95.45,66.0,6.0,54.55,66.0,6.0,54.55,21,12
09:00:20,15285.0,15185.42,29.37,95.24,46.0,-12.0,41.3,46.0,-12.0,41.3,15,2
09:00:21,15290.0,15185.45,29.39,95.45,58.0,14.0,48.28,58.0,14.0,48.28,2,1
09:00:21,15285.0,15185.47,29.41,95.24,48.0,-10.0,8.33,48.0,-10.0,8.33,52,48
09:00:22,15285.0,15185.5,29.43,95.24,184.0,46.0,51.09,184.0,46.0,51.09,9,3
09:00:23,15280.0,15185.53,29.45,95.0,44.0,2.0,27.27,44.0,2.0,27.27,63,26
09:00:24,15280.0,15185.55,29.47,95.0,10.0,0.0,60.0,10.0,0.0,60.0,63,27
