20170613,pb1707,,,16905.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23600,1998271950.0,38324.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:00,500,16905.0,4,16910.0,6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84672.54000000001,1973
20170613,pb1707,,,16900.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23658,2003173600.0,38332.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:02,500,16890.0,1,16910.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84672.145,2324
20170613,pb1707,,,16905.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23664,2003680550.0,38332.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:03,500,16890.0,1,16905.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84672.099,2575
20170613,pb1707,,,16900.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23668,2004018550.0,38334.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:04,500,16895.0,1,16905.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84672.07,2816
20170613,pb1707,,,16900.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23668,2004018550.0,38334.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:05,0,16895.0,1,16905.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84672.07,3056
20170613,pb1707,,,16900.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23668,2004018550.0,38334.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:05,0,16895.0,1,16905.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84672.07,3284
20170613,pb1707,,,16900.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23668,2004018550.0,38334.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:05,500,16895.0,1,16905.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84672.07,3521
20170613,pb1707,,,16900.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23668,2004018550.0,38334.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:06,0,16900.0,1,16905.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84672.07,3733
20170613,pb1707,,,16900.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23668,2004018550.0,38334.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:06,0,16900.0,1,16905.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84672.07,3940
20170613,pb1707,,,16900.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23672,2004356600.0,38332.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:06,500,16895.0,1,16910.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84672.043,4146
20170613,pb1707,,,16900.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23672,2004356600.0,38332.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:06,500,16895.0,1,16910.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84672.043,4355
20170613,pb1707,,,16900.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23672,2004356600.0,38332.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:07,0,16900.0,1,16905.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84672.043,4628
20170613,pb1707,,,16905.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23674,2004525650.0,38330.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:07,500,16900.0,1,16910.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84672.03,4836
20170613,pb1707,,,16905.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23674,2004525650.0,38330.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:07,500,16900.0,1,16910.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84672.03,5018
20170613,pb1707,,,16905.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23674,2004525650.0,38330.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:08,0,16900.0,1,16910.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84672.03,5201
20170613,pb1707,,,16905.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23674,2004525650.0,38330.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:08,0,16900.0,1,16910.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84672.03,5427
20170613,pb1707,,,16905.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23674,2004525650.0,38330.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:08,500,16900.0,1,16910.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84672.03,5645
20170613,pb1707,,,16910.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23676,2004694750.0,38330.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:09,0,16900.0,1,16910.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84672.02,5862
20170613,pb1707,,,16900.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23680,2005032850.0,38328.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:09,500,16900.0,1,16905.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84671.995,6070
20170613,pb1707,,,16905.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23682,2005201900.0,38330.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:10,0,16900.0,1,16910.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84671.98300000001,6263
20170613,pb1707,,,16905.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23682,2005201900.0,38330.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:10,500,16900.0,2,16910.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84671.98300000001,6490
20170613,pb1707,,,16905.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23682,2005201900.0,38330.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:11,0,16900.0,3,16910.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84671.98300000001,6691
20170613,pb1707,,,16905.0,16975.0,17070.0,39296.0,17035.0,17050.0,16830.0,23682,2005201900.0,38330.0,0.0,0.0,17990.0,15955.0,0.0,0.0,09:00:11,500,16900.0,6,16910.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,84671.98300000001,6896
